1989;specialiste;100;1
1990;specialiste;99;0,986436788
1991;specialiste;89;0,890725389
1992;specialiste;87;0,869728596
1993;specialiste;83;0,827620637
1994;specialiste;84;0,84343775
1995;specialiste;79;0,793844673
1996;specialiste;79;0,787601769
1997;specialiste;81;0,810471243
1998;specialiste;81;0,814936844
1999;specialiste;76;0,764946612
2000;specialiste;77;0,766394223
2001;specialiste;75;0,754550883
